Escala,T1_BMV,T2_BMV,T3_BMV,T4_BMV,NEG_BMV,POS_BMV,T1_S,T2_S,T3_S,T4_S,NEG_S,POS_S,T1_I,T2_I,T3_I,T4_I,NEG_I,POS_I
29,1.494178367010144,1.8818593281360334,0.1311428307520594,1.2585029760413367,1.2836378456527548,0.28051361334262936,1.7486914941464697,1.7094244461187387,0.12121274043183004,0.17026630027180717,1.7519480650552786,0.14169960193583328,1.762586398826852,1.1273432347672458,0.558495920712057,0.38981865080301387,1.3706664050466788,0.07805360109525791
30,1.4762618905288296,1.825864013541016,0.13036684971112147,1.2496716623648114,1.268123917874519,0.2842995602925078,1.742186216661004,1.692722453585847,0.1254411097374282,0.1747531287084457,1.740620044667846,0.14756618854817105,1.74690215458069,1.1265197707753276,0.5600112644472245,0.3950360763962468,1.3777362548301118,0.08673455763405379
31,1.4459503043282833,1.745016612493842,0.13069865323829802,1.2334289807643644,1.2435511619511348,0.28463121427205684,1.667744684969513,1.6409579139774442,0.12617199897970696,0.17546899152244788,1.6765750303911853,0.1483300301921749,1.6824482343323865,1.1111191014043291,0.558966110077241,0.395037648346587,1.3550249342453784,0.08735148422264219
32,1.4542901074808827,1.7795680400852034,0.13038959478203815,1.239281932807949,1.253969144048533,0.28443865736012247,1.718663451122882,1.666233540371276,0.12580940139681857,0.17508815896913693,1.7036256853276843,0.14779436223037756,1.709014178953988,1.1155872642570133,0.5594565041110792,0.39489934678017846,1.3627970095282613,0.0870566136050446
33,1.436548827555168,1.7231915871419559,0.1304254924403462,1.2282059225623831,1.237837907506235,0.28431695308906346,1.663927699794008,1.6312236677473666,0.12751284534350377,0.17513660162900205,1.6629203683153007,0.14777028624451954,1.6679047805727396,1.1052554873188385,0.5578428690252915,0.39549912710989343,1.3446345105158495,0.08713875438985305
34,1.4260088400730635,1.718802178986647,0.12977942958827482,1.226354139532706,1.2321694448348477,0.2836422943813961,1.654033617141436,1.618847148491051,0.12520335103628694,0.1743719024867299,1.6520919989215144,0.1475002496913258,1.6550370715140443,1.10209343134849,0.5559770207948959,0.39380973517665785,1.3428443736221811,0.08661743915196457
35,1.4260088400730635,1.718802178986647,0.12977942958827482,1.226354139532706,1.2321694448348477,0.2836422943813961,1.654033617141436,1.618847148491051,0.12520335103628694,0.1743719024867299,1.6520919989215144,0.1475002496913258,1.6550370715140443,1.10209343134849,0.5559770207948959,0.39380973517665785,1.3428443736221811,0.08661743915196457
36,1.4035309672478684,1.6636417430437875,0.12934882495354358,1.2147222226638406,1.2107462328883345,0.2834660217588918,1.6271663777310028,1.5873152610994998,0.12515367687353252,0.17829466664656723,1.6133054607239576,0.14685387010447748,1.6180661082675796,1.1126330584560848,0.5520861578394264,0.3956029801913352,1.3410826158726552,0.08658836954708425
37,1.4035309672478684,1.6636417430437875,0.12934882495354358,1.2147222226638406,1.2107462328883345,0.2834660217588918,1.6271663777310028,1.5873152610994998,0.12515367687353252,0.17829466664656723,1.6133054607239576,0.14685387010447748,1.6180661082675796,1.1126330584560848,0.5520861578394264,0.3956029801913352,1.3410826158726552,0.08658836954708425
38,1.399658544221853,1.6739334629752523,0.12973744068398377,1.216523495741912,1.2156482435913396,0.28376966189482794,1.6198893711083266,1.5874765263348487,0.12556131429447065,0.17888249882623408,1.6194035099598825,0.14792125205309348,1.6203797060692184,1.11593539462788,0.5543211941145845,0.39745194255752375,1.3444173840338713,0.08692975502201258
39,1.4055461208494688,1.6697881237779908,0.12934955208005122,1.2151727100147123,1.2163549773404083,0.2833819026083919,1.6168933635983365,1.5682652091701839,0.12518512644405955,0.17425767313236454,1.6136527309960553,0.14736422072593922,1.6183810232447384,1.092892435815614,0.5543908392125456,0.3922288576801318,1.3231761820276624,0.0866126667504809
40,1.4396088566240643,1.7131283487968183,0.13601189730608354,1.1879461782996397,1.2501888752911317,0.2684138160331436,1.5595143995378997,1.5387932964214621,0.12063027243688783,0.16803256604061506,1.573032449290911,0.12802980002376832,1.5849188595501404,1.0364803187978764,0.5008011817081539,0.38387591186058323,1.1992173963194057,0.07497766635515461
41,1.4216289278904672,1.6753186797673876,0.1363547819106991,1.1793864174570985,1.2370167507060914,0.26914862995649474,1.531996676984288,1.5030579435988063,0.12612550113807514,0.16898155266410933,1.550674024641373,0.12899596758093218,1.552035120472492,1.0279165586636838,0.49935489641665015,0.38530965059002814,1.1921118291455168,0.07580486946803595
42,1.4171065411516492,1.6594972189044292,0.1378734817956714,1.1777175804741864,1.2319993803761216,0.2697607160466008,1.5214968337791293,1.5017485744758587,0.12676223959618188,0.17388306991033828,1.5403392557405042,0.12969552293627656,1.5480919264293673,1.0332621809047624,0.5029672132151677,0.38639605731992155,1.1948978531226673,0.07626762303960137
43,1.4217645871342766,1.6714584597282056,0.1363145661694375,1.1794941387652074,1.2364064542442081,0.2687094340177557,1.5313707009788473,1.5044739157777927,0.1255522778411711,0.17221125580745472,1.552626444862421,0.12868174978055721,1.5631108303953356,1.0343092003664092,0.5007492590704441,0.38508254382542406,1.1962089754052074,0.0753474489928363
44,1.425655561705228,1.685591768816597,0.1318418316454426,1.2015975671809598,1.2315076141530736,0.2701532756320424,1.5639483928951128,1.527485926798882,0.12139483067143075,0.16792881238738055,1.5753528300663564,0.1281594461807922,1.5773471575091285,1.0300009731647592,0.5028527464654754,0.377008803494413,1.2090666319218824,0.07339380231818696
45,1.425655561705228,1.685591768816597,0.1318418316454426,1.2015975671809598,1.2315076141530736,0.2701532756320424,1.5639483928951128,1.527485926798882,0.12139483067143075,0.16792881238738055,1.5753528300663564,0.1281594461807922,1.5773471575091285,1.0300009731647592,0.5028527464654754,0.377008803494413,1.2090666319218824,0.07339380231818696
46,1.431992501361485,1.7044350680129692,0.13229636239542256,1.2042464850672285,1.2360016224760462,0.26986193168456835,1.5664404991200458,1.5293650998586559,0.12099978214503805,0.16753173373309824,1.5849193929539598,0.12777769746912465,1.5858232428864727,1.0326995922783986,0.5057575966146227,0.37751129213901635,1.2113321704553897,0.07306271503306445
47,1.431992501361485,1.7044350680129692,0.13229636239542256,1.2042464850672285,1.2360016224760462,0.26986193168456835,1.5664404991200458,1.5293650998586559,0.12099978214503805,0.16753173373309824,1.5849193929539598,0.12777769746912465,1.5858232428864727,1.0326995922783986,0.5057575966146227,0.37751129213901635,1.2113321704553897,0.07306271503306445
