Escala,T1_BMV,T2_BMV,T3_BMV,T4_BMV,NEG_BMV,POS_BMV,T1_S,T2_S,T3_S,T4_S,NEG_S,POS_S,T1_I,T2_I,T3_I,T4_I,NEG_I,POS_I
28,0.009349247342364312,0.007462434098074297,0.0050180318327787115,0.004858197045737604,0.00504088463640586,0.0037294639882534575,0.011278747497548994,0.009187813476091513,0.0037063838512007676,0.0037462634854127804,0.0052279641190016175,0.0036872819143701162,0.011143563891828401,0.006244753110875594,0.005486566704429445,0.005113844250625455,0.004344159093623021,0.0036687173538051425
29,0.009349247342364312,0.007462434098074297,0.0050180318327787115,0.004858197045737604,0.00504088463640586,0.0037294639882534575,0.011278747497548994,0.009187813476091513,0.0037063838512007676,0.0037462634854127804,0.0052279641190016175,0.0036872819143701162,0.011143563891828401,0.006244753110875594,0.005486566704429445,0.005113844250625455,0.004344159093623021,0.0036687173538051425
30,0.009804729200285647,0.00740772685503728,0.004993185868475046,0.004835121960580308,0.005040237694351464,0.0037233373668881186,0.011721028671685266,0.009083731972841845,0.00370159112657344,0.0037413671373465905,0.005219638268066087,0.003682538432253724,0.011176983826864446,0.006216587111340232,0.005568385628076288,0.005136176199801502,0.004349771204983604,0.003664021485571906
31,0.00971125636356266,0.00738774530646501,0.004940034386307268,0.004839287410477466,0.005045391993443178,0.003728598576628136,0.01153795634825427,0.0089850080005667,0.0037052791179024856,0.0037451348546064453,0.0052261422888901675,0.003686188537183258,0.011156799984437884,0.006167530833774298,0.005579423045123484,0.0052037695479228855,0.004355360857875358,0.0036676349570588028
32,0.00923962088698547,0.007289140644639921,0.005014855060535036,0.004814471858212723,0.005025729312816573,0.003718868777253565,0.011571351187903563,0.009145060793249298,0.0036984686967881653,0.0037381772708425525,0.005211137892521046,0.0036794480496396506,0.011067808907888244,0.00627820614708525,0.0055354165463665185,0.005145615778114989,0.004333457436485906,0.0036609620907177166
33,0.009133833771760332,0.007270571029778243,0.00505090699101077,0.0048038074502773495,0.005022367495758663,0.0037237450377460087,0.011502112592645596,0.009242028343699603,0.003702542568058416,0.00374233913909683,0.005218949834500729,0.0036834801032501283,0.011302753087393069,0.0063164283345020795,0.005534014025822475,0.005108501076710937,0.004339274473545124,0.003664953709150452
34,0.009329929523162634,0.007311424236515,0.005076523850644292,0.0047903505401101255,0.005030074562612084,0.0037300782735605496,0.011251068211601826,0.009826347426383452,0.0037073916287286074,0.003747293069422791,0.005230044499584432,0.0036882793295139695,0.01129007504712992,0.006373660354678674,0.005530897379953127,0.005165097115372457,0.004346010758627071,0.0036697047494059854
35,0.009329929523162634,0.007311424236515,0.005076523850644292,0.0047903505401101255,0.005030074562612084,0.0037300782735605496,0.011251068211601826,0.009826347426383452,0.0037073916287286074,0.003747293069422791,0.005230044499584432,0.0036882793295139695,0.01129007504712992,0.006373660354678674,0.005530897379953127,0.005165097115372457,0.004346010758627071,0.0036697047494059854
36,0.009237473710797509,0.007169332959818035,0.0050407978700858485,0.0047686511399587005,0.005045843247436073,0.0037268373066260017,0.011258659465406015,0.00909404996996207,0.0037066860670258352,0.0037465722400090466,0.005223872068212043,0.0036875810229809415,0.010915447845359222,0.006353621083866869,0.005458695566465878,0.005126559163543617,0.004343917892001102,0.003669013457999996
37,0.009237473710797509,0.007169332959818035,0.0050407978700858485,0.0047686511399587005,0.005045843247436073,0.0037268373066260017,0.011258659465406015,0.00909404996996207,0.0037066860670258352,0.0037465722400090466,0.005223872068212043,0.0036875810229809415,0.010915447845359222,0.006353621083866869,0.005458695566465878,0.005126559163543617,0.004343917892001102,0.003669013457999996
38,0.009421130993968274,0.007242787100207281,0.00520984453055541,0.004789559726154551,0.0050900560782037585,0.003740117956818926,0.01117427500693434,0.00940380527553112,0.0037190671826412866,0.0037592217004077163,0.0052467158606186405,0.0036998346267742765,0.011302866790066727,0.006627142155094111,0.005475867255083512,0.005055385052231835,0.004372981383526389,0.003681143771757017
39,0.009293882607650995,0.007278451785894879,0.005186389609684774,0.004804178390350587,0.00508967939132538,0.0037369335285926926,0.011230540584507185,0.00937609023331037,0.00371561256568775,0.0037556921176024817,0.005240642300845906,0.003696415630999594,0.011432689512376281,0.006583064003511694,0.005473534288803244,0.005068996175695207,0.004367467447484122,0.003677759217148652
