Semana,T1_BMV,T2_BMV,T3_BMV,T4_BMV,NEG_BMV,POS_BMV,T1_S,T2_S,T3_S,T4_S,NEG_S,POS_S,T1_I,T2_I,T3_I,T4_I,NEG_I,POS_I
2018-06-01,0.425,0.2777777777777778,0.0,0.0,0.43333333333333335,0.0,0.8285714285714286,0.21641791044776118,0.25925925925925924,0.0,0.7605633802816901,0.0,0.5697674418604651,0.15476190476190477,0.017857142857142856,0.0,0.43243243243243246,0.3333333333333333
2018-06-08,0.35,0.16666666666666666,0.0,0.019230769230769232,0.03333333333333333,0.0,0.84,0.22388059701492538,0.37037037037037035,0.0,0.5586854460093896,0.0,0.5813953488372093,0.19047619047619047,0.0,0.0,0.32432432432432434,0.0
2018-06-15,0.275,0.3333333333333333,0.0,0.0,0.03333333333333333,0.14285714285714285,0.7971428571428572,0.208955223880597,0.18518518518518517,0.02631578947368421,0.5727699530516432,0.08333333333333333,0.5697674418604651,0.17857142857142858,0.0,0.0,0.2972972972972973,0.0
2018-06-22,0.35,0.25,0.0,0.0,0.23333333333333334,0.0,0.8685714285714285,0.19776119402985073,0.2962962962962963,0.02631578947368421,0.7464788732394366,0.0,0.4069767441860465,0.047619047619047616,0.0,0.03636363636363636,0.2972972972972973,0.0
2018-06-29,0.35,0.4166666666666667,0.0,0.0,0.2,0.0,0.9971428571428571,0.16044776119402984,0.07407407407407407,0.02631578947368421,0.9107981220657277,0.0,0.6511627906976745,0.03571428571428571,0.0,0.0,0.40540540540540543,0.0
2018-07-06,0.475,0.1111111111111111,0.0,0.019230769230769232,0.26666666666666666,0.0,0.8342857142857143,0.17164179104477612,0.2222222222222222,0.0,0.5586854460093896,0.0,0.5813953488372093,0.05952380952380952,0.017857142857142856,0.0,0.40540540540540543,0.0
2018-07-13,0.325,0.3055555555555556,0.0,0.057692307692307696,0.2,0.0,0.8628571428571429,0.31716417910447764,0.25925925925925924,0.0,0.5446009389671361,0.08333333333333333,0.4883720930232558,0.09523809523809523,0.0,0.0,0.1891891891891892,0.0
2018-07-20,0.325,0.16666666666666666,0.0,0.34615384615384615,0.23333333333333334,0.14285714285714285,0.7914285714285715,0.2574626865671642,0.25925925925925924,0.0,0.6666666666666666,0.0,0.3372093023255814,0.09523809523809523,0.017857142857142856,0.0,0.24324324324324326,0.0
2018-07-27,0.375,0.4166666666666667,0.0,1.0,0.3,0.0,0.8914285714285715,0.22014925373134328,0.2222222222222222,0.0,0.5117370892018779,0.0,0.3953488372093023,0.17857142857142858,0.017857142857142856,0.0,0.2972972972972973,0.0
2018-08-03,0.325,0.1111111111111111,0.0,0.038461538461538464,0.16666666666666666,0.0,0.8,0.20522388059701493,0.3333333333333333,0.0,0.6009389671361502,0.08333333333333333,0.7674418604651163,0.047619047619047616,0.017857142857142856,0.01818181818181818,0.4864864864864865,0.0
2018-08-10,0.35,0.05555555555555555,0.0,0.038461538461538464,0.26666666666666666,0.0,0.8285714285714286,0.25,0.037037037037037035,0.07894736842105263,0.6666666666666666,0.0,0.5,0.09523809523809523,0.0,0.0,0.3783783783783784,0.0
2018-08-17,0.3,0.2222222222222222,0.0,0.019230769230769232,0.2,0.0,0.8285714285714286,0.19402985074626866,0.0,0.02631578947368421,0.7511737089201878,0.0,0.37209302325581395,0.10714285714285714,0.0,0.01818181818181818,0.1891891891891892,0.0
2018-08-24,0.325,0.1388888888888889,0.0,0.0,0.2,0.0,0.8114285714285714,0.22761194029850745,0.0,0.02631578947368421,0.39436619718309857,0.0,0.37209302325581395,0.14285714285714285,0.017857142857142856,0.03636363636363636,0.24324324324324326,0.0
2018-08-31,0.35,0.25,0.0,0.0,0.23333333333333334,0.0,0.9028571428571428,0.2798507462686567,0.0,0.0,0.6619718309859155,0.08333333333333333,0.36046511627906974,0.16666666666666666,0.03571428571428571,0.01818181818181818,0.1891891891891892,0.0
2018-09-07,0.35,0.08333333333333333,0.0,0.057692307692307696,0.2,0.0,0.8342857142857143,0.21641791044776118,0.0,0.02631578947368421,0.8450704225352113,0.08333333333333333,0.7558139534883721,0.09523809523809523,0.017857142857142856,0.0,0.21621621621621623,0.0
2018-09-14,0.275,0.25,0.0,0.0,0.1,0.0,0.8142857142857143,0.21641791044776118,0.0,0.0,0.5352112676056338,0.0,0.4418604651162791,0.047619047619047616,0.017857142857142856,0.01818181818181818,0.16216216216216217,0.0
2018-09-21,0.275,0.1388888888888889,0.0,0.0,0.2,0.0,0.7657142857142857,0.17537313432835822,0.0,0.0,0.38497652582159625,0.0,0.4186046511627907,0.08333333333333333,0.0,0.0,0.10810810810810811,0.0
2018-09-28,0.3,0.3055555555555556,0.0,0.019230769230769232,0.16666666666666666,0.0,0.8028571428571428,0.19776119402985073,0.0,0.0,0.5821596244131455,0.0,0.6046511627906976,0.10714285714285714,0.0,0.01818181818181818,0.32432432432432434,0.0
2018-10-05,0.3,0.19444444444444445,0.0,0.09615384615384616,0.26666666666666666,0.14285714285714285,0.7971428571428572,0.23880597014925373,0.0,0.07894736842105263,0.7511737089201878,0.0,0.813953488372093,0.05952380952380952,0.017857142857142856,0.0,0.21621621621621623,0.0
2018-10-12,0.275,0.4166666666666667,0.0,0.038461538461538464,0.23333333333333334,0.0,0.8057142857142857,0.2126865671641791,0.0,0.02631578947368421,0.7136150234741784,0.0,0.47674418604651164,0.16666666666666666,0.0,0.0,0.2702702702702703,0.0
2018-10-19,0.375,0.25,0.0,0.1346153846153846,0.16666666666666666,0.0,0.8142857142857143,0.1828358208955224,0.0,0.0,0.647887323943662,0.0,0.38372093023255816,0.15476190476190477,0.0,0.01818181818181818,0.24324324324324326,0.0
2018-10-26,0.325,0.16666666666666666,0.0,0.7692307692307693,0.43333333333333335,0.0,0.7028571428571428,0.208955223880597,0.0,0.0,0.676056338028169,0.08333333333333333,0.4883720930232558,0.08333333333333333,0.0,0.0,0.32432432432432434,0.0
2018-11-02,0.325,0.3611111111111111,0.0,0.07692307692307693,0.26666666666666666,0.0,0.64,0.1828358208955224,0.0,0.05263157894736842,0.3286384976525822,0.25,0.5232558139534884,0.25,0.017857142857142856,0.0,0.32432432432432434,0.0
2018-11-09,0.475,0.1388888888888889,0.0,0.0,0.1,0.14285714285714285,0.74,0.23134328358208955,0.0,0.0,0.5492957746478874,0.08333333333333333,0.6511627906976745,0.14285714285714285,0.0,0.0,0.35135135135135137,0.0
2018-11-16,0.35,0.1388888888888889,0.0,0.0,0.26666666666666666,0.0,0.7142857142857143,0.1791044776119403,0.0,0.0,0.6103286384976526,0.08333333333333333,0.5116279069767442,0.14285714285714285,0.0,0.0,0.21621621621621623,0.0
2018-11-23,0.35,0.16666666666666666,0.0,0.0,0.3,0.14285714285714285,0.6371428571428571,0.11567164179104478,0.0,0.0,0.6338028169014085,0.0,0.4186046511627907,0.07142857142857142,0.017857142857142856,0.01818181818181818,0.2972972972972973,0.0
2018-11-30,0.4,0.2777777777777778,0.0,0.0,0.26666666666666666,0.0,0.7114285714285714,0.2537313432835821,0.0,0.0,0.431924882629108,0.25,0.6046511627906976,0.3333333333333333,0.017857142857142856,0.0,0.40540540540540543,0.0
