Semana,0
2013-01-11,0.007284511240950309
2013-01-18,0.0072008662698817005
2013-01-25,0.008003929569895263
2013-02-01,0.00421767269796014
2013-02-08,-0.01494956458146035
2013-02-15,-0.020986329527486802
2013-02-22,-0.006298649145964674
2013-03-01,0.002731036635434947
2013-03-08,0.007400317949725732
2013-03-15,-0.039519883559007596
2013-03-22,0.0019141369256736596
2013-03-29,0.032053218555464724
2013-04-05,-0.0190758697689013
2013-04-12,0.01742239810155688
2013-04-19,-0.02755770244275091
2013-04-26,-0.021514746902038695
2013-05-03,0.01668861832467705
2013-05-10,-0.02040604761095466
2013-05-17,0.001560535322386869
2013-05-24,-0.031230309919315857
2013-05-31,0.025992337177182634
2013-06-07,-0.033139757917979296
2013-06-14,-0.024236557576305273
2013-06-21,-0.03189786970916764
2013-06-28,0.06579662021054489
2013-07-05,-5.169460452592034e-06
2013-07-12,-0.007245726419000675
2013-07-19,-0.010923367570926601
2013-07-26,0.028978419281939338
2013-08-02,0.023751486183583026
2013-08-09,0.014100295075515135
2013-08-16,-0.01414547868148297
2013-08-23,-0.027107952235045474
2013-08-30,-0.035837123018108485
2013-09-06,0.010846519514419839
2013-09-13,0.029800991145357614
2013-09-20,0.00251395270985455
2013-09-27,-0.007849339025423063
2013-10-04,0.00014398656280789623
2013-10-11,0.0016078668018835174
2013-10-18,-0.013827309929281384
2013-10-25,0.006386461498577134
2013-11-01,0.00998158528970805
2013-11-08,-0.030034216726958718
2013-11-15,0.02892599742678037
2013-11-22,0.004010797620585649
2013-11-29,0.031069135467797437
2013-12-06,-0.013588417363173733
2013-12-13,-0.0009714789041428418
2013-12-20,0.007111841043819567
2013-12-27,0.013408964274550073
2014-01-03,-0.01622918636312143
2014-01-10,0.00931203598768171
2014-01-17,-0.012971644903293722
2014-01-24,-0.022476456535562406
2014-01-31,-0.0024444319525009917
2014-02-07,-0.008697502628717046
2014-02-14,0.004558296438149867
2014-02-21,-0.0245254845466345
2014-02-28,-0.023990969691881858
2014-03-07,0.0033502429724432403
2014-03-14,-0.025034349497937924
2014-03-21,0.05312749314478715
2014-03-28,0.0006611720770646201
2014-04-04,0.013643450388155287
2014-04-11,-0.005373002238314939
2014-04-18,0.01254431906287401
2014-04-25,-0.01707130205898366
2014-05-02,0.018962859856880954
2014-05-09,0.016297846757241885
2014-05-16,0.006170241128662823
2014-05-23,0.0004552788804907948
2014-05-30,-0.013338505448562188
2014-06-06,0.033655114602716196
2014-06-13,-0.006863422385793072
2014-06-20,0.008905831680708687
2014-06-27,-0.008712844004961084
2014-07-04,0.023816429442955922
2014-07-11,-0.0008328746644234997
2014-07-18,0.0181651159329963
2014-07-25,0.002429807054600275
2014-08-01,-0.009064170409299521
2014-08-08,0.002720791724666327
2014-08-15,0.011796572218191415
2014-08-22,0.01656980599437219
2014-08-29,0.005562463437433607
2014-09-05,0.013136550483080711
2014-09-12,-0.00938254523948423
2014-09-19,-0.0008256736917537921
2014-09-26,-0.019363131127107636
2014-10-03,-0.0046043920913785286
2014-10-10,-0.028201969676763028
2014-10-17,-0.0037419358768726596
2014-10-24,0.009018794256990148
2014-10-31,0.030714625728522904
2014-11-07,-0.009211353834256641
2014-11-14,-0.028248202394319577
2014-11-21,0.02866546693331351
2014-11-28,-0.009970614130159206
2014-12-05,-0.02196659141931967
2014-12-12,-0.035692095299001636
2014-12-19,0.019356654594364642
2014-12-26,0.011043456683916375
2015-01-02,-0.02083544791219616
2015-01-09,0.006318286045431165
2015-01-16,-0.023403987292397233
2015-01-23,0.029691278474301086
2015-01-30,-0.040654735038719636
2015-02-06,0.042194239461265326
2015-02-13,0.00832267181492874
2015-02-20,0.011055750052616276
2015-02-27,0.014563731017712911
2015-03-06,-0.02079301645440701
2015-03-13,0.016532328313433098
2015-03-20,-0.0007761698523722771
2015-03-27,-0.007537865240113462
2015-04-03,0.01286365978267412
2015-04-10,0.015245743599153982
2015-04-17,0.002900294576349438
2015-04-24,0.016763829278842124
2015-05-01,-0.0263622321573731
2015-05-08,0.012118531057371484
2015-05-15,0.004573363229834371
2015-05-22,-0.01017137847090055
2015-05-29,-0.0038049711414416265
2015-06-05,-0.003174351204874526
2015-06-12,0.0029255708314686046
2015-06-19,0.0062657239306833645
2015-06-26,0.013097640354866158
2015-07-03,-0.01105274525888511
2015-07-10,-0.003322687899204979
2015-07-17,0.009073507065300745
2015-07-24,-0.02402329453607699
2015-07-31,0.011313071474024383
2015-08-07,0.0024373144843501393
2015-08-14,-0.025177593357611272
2015-08-21,-0.036854131225405595
2015-08-28,0.026379019937280646
2015-09-04,-0.012739363386502944
2015-09-11,0.0008856036673652312
2015-09-18,0.018167455835618185
2015-09-25,-0.02627630993175778
2015-10-02,0.007042853154180406
2015-10-09,0.037668452913628414
2015-10-16,-0.00025828326515409117
2015-10-23,0.014458083175229675
2015-10-30,-0.01044039275823394
2015-11-06,0.015617122626103708
2015-11-13,-0.03660303023603184
2015-11-20,0.02886315638570558
2015-11-27,-0.01451715476213522
2015-12-04,-0.02874380005114574
2015-12-11,-0.023381302472429866
2015-12-18,0.0220406895976879
2015-12-25,0.013685304299707823
2016-01-01,-0.012733889134752374
2016-01-08,-0.06518492860615765
2016-01-15,0.01435872184398157
2016-01-22,0.01876177955109881
2016-01-29,0.04715033966441062
2016-02-05,-0.009235570324227282
2016-02-12,-0.018991042125769297
2016-02-19,0.022354362278697693
2016-02-26,0.0022581815099655955
2016-03-04,0.031153170927410656
2016-03-11,-0.002534367785010261
2016-03-18,0.016557848205369652
2016-03-25,0.003625156444625688
