Semana,T1_BMV,T2_BMV,T3_BMV,T4_BMV,NEG_BMV,POS_BMV,T1_S,T2_S,T3_S,T4_S,NEG_S,POS_S,T1_I,T2_I,T3_I,T4_I,NEG_I,POS_I
2013-06-14,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.09333333333333334,0.0,0.5466666666666666,0.36,0.13333333333333333,0.0
2013-06-21,0.3333333333333333,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.2,0.0,0.06349206349206349,0.0,0.49206349206349204,0.4444444444444444,0.1111111111111111,0.0
2013-06-28,0.0,1.0,0.0,0.0,0.0,0.0,0.8461538461538461,0.15384615384615385,0.0,0.0,0.07692307692307693,0.0,0.04950495049504951,0.0,0.4752475247524752,0.4752475247524752,0.13861386138613863,0.0
2013-07-05,0.16666666666666666,0.5,0.0,0.3333333333333333,0.0,0.0,0.7096774193548387,0.2903225806451613,0.0,0.0,0.12903225806451613,0.03225806451612903,0.07142857142857142,0.0,0.4857142857142857,0.44285714285714284,0.22857142857142856,0.0
2013-07-12,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.75,0.25,0.0,0.0,0.05555555555555555,0.0,0.05405405405405406,0.0,0.6756756756756757,0.2702702702702703,0.13513513513513514,0.0
2013-07-19,0.0,1.0,0.0,0.0,0.0,0.0,0.71875,0.28125,0.0,0.0,0.0625,0.0,0.07936507936507936,0.0,0.47619047619047616,0.4444444444444444,0.09523809523809523,0.0
2013-07-26,0.1,0.3,0.0,0.6,0.1,0.0,0.967741935483871,0.03225806451612903,0.0,0.0,0.1935483870967742,0.0,0.05263157894736842,0.0,0.43859649122807015,0.5087719298245614,0.15789473684210525,0.0
2013-08-02,0.6,0.4,0.0,0.0,0.0,0.2,0.6341463414634146,0.36585365853658536,0.0,0.0,0.04878048780487805,0.024390243902439025,0.1,0.0,0.4444444444444444,0.45555555555555555,0.15555555555555556,0.0
2013-08-09,0.0,1.0,0.0,0.0,0.0,0.0,0.7647058823529411,0.23529411764705882,0.0,0.0,0.029411764705882353,0.0,0.09195402298850575,0.0,0.4942528735632184,0.41379310344827586,0.14942528735632185,0.0
2013-08-16,0.0,0.0,0.0,0.0,0.0,0.0,0.7878787878787878,0.21212121212121213,0.0,0.0,0.06060606060606061,0.0,0.07777777777777778,0.0,0.5666666666666667,0.35555555555555557,0.1,0.0
2013-08-23,1.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.3076923076923077,0.0,0.02564102564102564,0.10256410256410256,0.0,0.13725490196078433,0.0,0.5490196078431373,0.3137254901960784,0.1568627450980392,0.0
2013-08-30,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.65,0.35,0.0,0.0,0.1,0.0,0.08,0.0,0.46,0.46,0.09,0.0
2013-09-06,0.0,1.0,0.0,0.0,0.0,0.0,0.6756756756756757,0.32432432432432434,0.0,0.0,0.08108108108108109,0.0,0.03296703296703297,0.0,0.46153846153846156,0.5054945054945055,0.13186813186813187,0.0
2013-09-13,0.4,0.6,0.0,0.0,0.0,0.0,0.65,0.35,0.0,0.0,0.125,0.0,0.0875,0.0,0.5875,0.325,0.1625,0.0
2013-09-20,0.0,1.0,0.0,0.0,0.0,0.0,0.7857142857142857,0.21428571428571427,0.0,0.0,0.10714285714285714,0.03571428571428571,0.07936507936507936,0.0,0.49206349206349204,0.42857142857142855,0.09523809523809523,0.0
2013-09-27,0.0,0.0,0.0,0.0,0.0,0.0,0.7027027027027027,0.2972972972972973,0.0,0.0,0.08108108108108109,0.0,0.05063291139240506,0.0,0.379746835443038,0.569620253164557,0.10126582278481013,0.0
2013-10-04,0.0,1.0,0.0,0.0,0.0,0.0,0.7647058823529411,0.23529411764705882,0.0,0.0,0.17647058823529413,0.0,0.046511627906976744,0.0,0.5,0.45348837209302323,0.18604651162790697,0.0
2013-10-11,0.25,0.5,0.0,0.25,0.0,0.0,0.7428571428571429,0.2571428571428571,0.0,0.0,0.17142857142857143,0.0,0.05333333333333334,0.013333333333333334,0.5466666666666666,0.38666666666666666,0.08,0.0
2013-10-18,0.0,1.0,0.0,0.0,0.0,0.0,0.7575757575757576,0.24242424242424243,0.0,0.0,0.06060606060606061,0.0,0.08928571428571429,0.0,0.6785714285714286,0.23214285714285715,0.16071428571428573,0.0
2013-10-25,0.1111111111111111,0.1111111111111111,0.0,0.7777777777777778,0.0,0.0,0.75,0.25,0.0,0.0,0.075,0.0,0.0821917808219178,0.0,0.3698630136986301,0.547945205479452,0.1780821917808219,0.0
2013-11-01,0.0,0.4,0.0,0.6,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.07142857142857142,0.0,0.05434782608695652,0.0,0.44565217391304346,0.5,0.13043478260869565,0.0
2013-11-08,0.0,0.4,0.0,0.6,0.0,0.0,0.5192307692307693,0.4807692307692308,0.0,0.0,0.057692307692307696,0.038461538461538464,0.07407407407407407,0.0,0.5679012345679012,0.35802469135802467,0.12345679012345678,0.0
2013-11-15,0.0,1.0,0.0,0.0,0.0,0.0,0.6842105263157895,0.3157894736842105,0.0,0.0,0.05263157894736842,0.0,0.08955223880597014,0.0,0.4925373134328358,0.417910447761194,0.11940298507462686,0.0
2013-11-22,0.25,0.75,0.0,0.0,0.0,0.0,0.7741935483870968,0.22580645161290322,0.0,0.0,0.03225806451612903,0.0,0.13846153846153847,0.0,0.46153846153846156,0.4,0.12307692307692308,0.0
2013-11-29,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.75,0.25,0.0,0.0,0.0625,0.0,0.08602150537634409,0.010752688172043012,0.5483870967741935,0.3548387096774194,0.17204301075268819,0.0
2013-12-06,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.7741935483870968,0.22580645161290322,0.0,0.0,0.16129032258064516,0.0,0.05660377358490566,0.0,0.4528301886792453,0.49056603773584906,0.20754716981132076,0.0
2013-12-13,0.0,1.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.16,0.0,0.1,0.0,0.54,0.36,0.2,0.0
2013-12-20,0.5,0.5,0.0,0.0,0.0,0.0,0.6153846153846154,0.38461538461538464,0.0,0.0,0.02564102564102564,0.0,0.09375,0.03125,0.46875,0.40625,0.140625,0.0
2013-12-27,0.5,0.375,0.0,0.125,0.0,0.0,0.9375,0.0625,0.0,0.0,0.0625,0.0,0.08333333333333333,0.027777777777777776,0.3333333333333333,0.5555555555555556,0.1388888888888889,0.0
2014-01-03,1.0,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.15,0.0,0.022727272727272728,0.0,0.5227272727272727,0.45454545454545453,0.022727272727272728,0.0
2014-01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.6842105263157895,0.3157894736842105,0.0,0.0,0.05263157894736842,0.0,0.07954545454545454,0.0,0.5681818181818182,0.3522727272727273,0.0,0.0
2014-01-17,0.0,1.0,0.0,0.0,0.25,0.0,0.5581395348837209,0.4418604651162791,0.0,0.0,0.023255813953488372,0.0,0.02631578947368421,0.0,0.6842105263157895,0.2894736842105263,0.0,0.0
2014-01-24,0.0,0.5,0.0,0.5,0.0,0.0,0.8518518518518519,0.14814814814814814,0.0,0.0,0.07407407407407407,0.0,0.1,0.0,0.36,0.54,0.0,0.0
2014-01-31,0.5714285714285714,0.2857142857142857,0.0,0.14285714285714285,0.2857142857142857,0.0,0.8378378378378378,0.13513513513513514,0.0,0.02702702702702703,0.10810810810810811,0.0,0.09090909090909091,0.0,0.4772727272727273,0.4318181818181818,0.0,0.0
2014-02-07,0.5,0.0,0.0,0.5,0.0,0.5,0.5909090909090909,0.4090909090909091,0.0,0.0,0.022727272727272728,0.0,0.07894736842105263,0.0,0.5394736842105263,0.3815789473684211,0.0,0.0
2014-02-14,0.0,1.0,0.0,0.0,0.0,0.0,0.6944444444444444,0.3055555555555556,0.0,0.0,0.05555555555555555,0.0,0.08433734939759036,0.0,0.5542168674698795,0.3614457831325301,0.0,0.0
2014-02-21,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.6714285714285714,0.22857142857142856,0.0,0.0
2014-02-28,0.2,0.4,0.0,0.4,0.2,0.0,1.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0891089108910891,0.0,0.48514851485148514,0.42574257425742573,0.0,0.0
2014-03-07,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.9615384615384616,0.038461538461538464,0.0,0.0,0.15384615384615385,0.0,0.047619047619047616,0.011904761904761904,0.5,0.44047619047619047,0.0,0.0
2014-03-14,0.0,1.0,0.0,0.0,0.0,0.0,0.9629629629629629,0.037037037037037035,0.0,0.0,0.07407407407407407,0.0,0.08860759493670886,0.02531645569620253,0.5189873417721519,0.3670886075949367,0.0,0.0
2014-03-21,0.0,0.75,0.0,0.25,0.0,0.0,0.9583333333333334,0.041666666666666664,0.0,0.0,0.0,0.0,0.07017543859649122,0.03508771929824561,0.47368421052631576,0.42105263157894735,0.017543859649122806,0.0
2014-03-28,0.0,1.0,0.0,0.0,0.0,0.0,0.896551724137931,0.10344827586206896,0.0,0.0,0.06896551724137931,0.0,0.08571428571428572,0.0,0.5428571428571428,0.37142857142857144,0.0,0.0
2014-04-04,0.4,0.4,0.0,0.2,0.0,0.0,0.8666666666666667,0.13333333333333333,0.0,0.0,0.06666666666666667,0.0,0.0625,0.025,0.525,0.3875,0.0,0.0
2014-04-11,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.9259259259259259,0.07407407407407407,0.0,0.0,0.1111111111111111,0.0,0.06779661016949153,0.05084745762711865,0.4915254237288136,0.3898305084745763,0.01694915254237288,0.0
2014-04-18,0.0,0.0,0.0,0.0,0.0,0.0,0.9473684210526315,0.05263157894736842,0.0,0.0,0.05263157894736842,0.0,0.06779661016949153,0.01694915254237288,0.4915254237288136,0.423728813559322,0.01694915254237288,0.0
2014-04-25,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0.9583333333333334,0.041666666666666664,0.0,0.0,0.08333333333333333,0.0,0.08333333333333333,0.0,0.4583333333333333,0.4583333333333333,0.0,0.0
2014-05-02,0.047619047619047616,0.09523809523809523,0.0,0.8571428571428571,0.09523809523809523,0.047619047619047616,0.8275862068965517,0.1724137931034483,0.0,0.0,0.034482758620689655,0.0,0.1111111111111111,0.010101010101010102,0.3939393939393939,0.48484848484848486,0.0,0.0
2014-05-09,0.5,0.0,0.0,0.5,0.0,0.0,0.92,0.08,0.0,0.0,0.08,0.0,0.09876543209876543,0.037037037037037035,0.6172839506172839,0.24691358024691357,0.0,0.0
2014-05-16,0.0,1.0,0.0,0.0,0.5,0.0,0.9615384615384616,0.038461538461538464,0.0,0.0,0.038461538461538464,0.038461538461538464,0.07608695652173914,0.010869565217391304,0.5217391304347826,0.391304347826087,0.0,0.0
2014-05-23,0.0,1.0,0.0,0.0,0.0,0.0,0.9259259259259259,0.07407407407407407,0.0,0.0,0.037037037037037035,0.0,0.11666666666666667,0.016666666666666666,0.5166666666666667,0.35,0.0,0.0
2014-05-30,0.5714285714285714,0.42857142857142855,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.023809523809523808,0.5595238095238095,0.36904761904761907,0.011904761904761904,0.0
2014-06-06,0.0,0.0,0.0,0.0,0.0,0.0,0.9615384615384616,0.038461538461538464,0.0,0.0,0.038461538461538464,0.0,0.1111111111111111,0.0,0.4777777777777778,0.4111111111111111,0.022222222222222223,0.0
2014-06-13,0.5517241379310345,0.4482758620689655,0.0,0.0,0.034482758620689655,0.034482758620689655,0.896551724137931,0.10344827586206896,0.0,0.0,0.034482758620689655,0.0,0.08860759493670886,0.012658227848101266,0.5316455696202531,0.3670886075949367,0.0,0.0
2014-06-20,0.5121951219512195,0.4878048780487805,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.04,0.0,0.07017543859649122,0.03508771929824561,0.5263157894736842,0.3684210526315789,0.0,0.0
2014-06-27,0.6774193548387096,0.3225806451612903,0.0,0.0,0.06451612903225806,0.0,0.8620689655172413,0.13793103448275862,0.0,0.0,0.06896551724137931,0.0,0.06944444444444445,0.013888888888888888,0.5,0.4166666666666667,0.0,0.0
2014-07-04,0.8076923076923077,0.19230769230769232,0.0,0.0,0.038461538461538464,0.0,0.7777777777777778,0.2222222222222222,0.0,0.0,0.0,0.0,0.04395604395604396,0.02197802197802198,0.5384615384615384,0.3956043956043956,0.0,0.0
2014-07-11,0.6,0.2571428571428571,0.0,0.14285714285714285,0.02857142857142857,0.02857142857142857,0.9259259259259259,0.07407407407407407,0.0,0.0,0.1111111111111111,0.0,0.08571428571428572,0.0,0.6142857142857143,0.3,0.0,0.0
2014-07-18,0.6,0.17142857142857143,0.0,0.22857142857142856,0.02857142857142857,0.0,0.90625,0.09375,0.0,0.0,0.125,0.0,0.11764705882352941,0.0,0.5588235294117647,0.3235294117647059,0.0,0.0
2014-07-25,0.41509433962264153,0.22641509433962265,0.0,0.3584905660377358,0.0,0.018867924528301886,0.8235294117647058,0.17647058823529413,0.0,0.0,0.11764705882352941,0.0,0.046875,0.0,0.4375,0.515625,0.0,0.0
2014-08-01,0.7777777777777778,0.07407407407407407,0.0,0.14814814814814814,0.0,0.0,0.8709677419354839,0.12903225806451613,0.0,0.0,0.06451612903225806,0.0,0.07954545454545454,0.0,0.5113636363636364,0.4090909090909091,0.0,0.0
2014-08-08,0.76,0.08,0.0,0.16,0.08,0.0,0.8214285714285714,0.17857142857142858,0.0,0.0,0.10714285714285714,0.0,0.08974358974358974,0.01282051282051282,0.47435897435897434,0.4230769230769231,0.0,0.0
2014-08-15,0.8,0.2,0.0,0.0,0.12,0.0,0.9090909090909091,0.09090909090909091,0.0,0.0,0.045454545454545456,0.0,0.02702702702702703,0.013513513513513514,0.5135135135135135,0.44594594594594594,0.0,0.0
2014-08-22,0.6774193548387096,0.3225806451612903,0.0,0.0,0.06451612903225806,0.0,0.9230769230769231,0.07692307692307693,0.0,0.0,0.038461538461538464,0.0,0.1320754716981132,0.03773584905660377,0.5283018867924528,0.3018867924528302,0.0,0.0
2014-08-29,0.75,0.21428571428571427,0.0,0.03571428571428571,0.07142857142857142,0.0,1.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.09278350515463918,0.010309278350515464,0.4948453608247423,0.4020618556701031,0.0,0.0
2014-09-05,0.6857142857142857,0.2857142857142857,0.0,0.02857142857142857,0.0,0.02857142857142857,0.76,0.24,0.0,0.0,0.0,0.0,0.05263157894736842,0.03508771929824561,0.5087719298245614,0.40350877192982454,0.03508771929824561,0.0
2014-09-12,0.6111111111111112,0.3055555555555556,0.0,0.08333333333333333,0.19444444444444445,0.0,0.8888888888888888,0.1111111111111111,0.0,0.0,0.07407407407407407,0.0,0.08333333333333333,0.023809523809523808,0.5357142857142857,0.35714285714285715,0.011904761904761904,0.0
2014-09-19,0.6153846153846154,0.38461538461538464,0.0,0.0,0.038461538461538464,0.0,0.8518518518518519,0.14814814814814814,0.0,0.0,0.07407407407407407,0.0,0.078125,0.0,0.546875,0.375,0.0,0.0
2014-09-26,0.6571428571428571,0.34285714285714286,0.0,0.0,0.0,0.0,0.7666666666666667,0.23333333333333334,0.0,0.0,0.13333333333333333,0.0,0.06349206349206349,0.0,0.5555555555555556,0.38095238095238093,0.0,0.0
2014-10-03,0.6896551724137931,0.27586206896551724,0.0,0.034482758620689655,0.034482758620689655,0.0,0.92,0.08,0.0,0.0,0.12,0.0,0.06172839506172839,0.024691358024691357,0.6296296296296297,0.2839506172839506,0.012345679012345678,0.0
2014-10-10,0.6666666666666666,0.25925925925925924,0.0,0.07407407407407407,0.1111111111111111,0.0,0.96,0.04,0.0,0.0,0.08,0.0,0.07352941176470588,0.014705882352941176,0.5294117647058824,0.38235294117647056,0.0,0.0
2014-10-17,0.7586206896551724,0.1724137931034483,0.0,0.06896551724137931,0.10344827586206896,0.0,0.95,0.05,0.0,0.0,0.05,0.0,0.1,0.0,0.6,0.3,0.0,0.0
2014-10-24,0.4339622641509434,0.2830188679245283,0.0,0.2830188679245283,0.09433962264150944,0.0,0.7647058823529411,0.23529411764705882,0.0,0.0,0.058823529411764705,0.0,0.09523809523809523,0.0,0.6190476190476191,0.2857142857142857,0.0,0.0
2014-10-31,0.4883720930232558,0.20930232558139536,0.0,0.3023255813953488,0.0,0.023255813953488372,0.8529411764705882,0.14705882352941177,0.0,0.0,0.058823529411764705,0.0,0.0963855421686747,0.0,0.5301204819277109,0.37349397590361444,0.0,0.0
2014-11-07,0.6451612903225806,0.22580645161290322,0.0,0.12903225806451613,0.16129032258064516,0.0,0.8846153846153846,0.11538461538461539,0.0,0.0,0.07692307692307693,0.0,0.10810810810810811,0.0,0.4864864864864865,0.40540540540540543,0.0,0.0
2014-11-14,0.7142857142857143,0.2857142857142857,0.0,0.0,0.07142857142857142,0.0,0.9,0.1,0.0,0.0,0.03333333333333333,0.0,0.075,0.0375,0.5,0.3875,0.0125,0.0
2014-11-21,0.75,0.25,0.0,0.0,0.0,0.0,0.9230769230769231,0.07692307692307693,0.0,0.0,0.07692307692307693,0.0,0.10606060606060606,0.015151515151515152,0.5,0.3787878787878788,0.015151515151515152,0.0
2014-11-28,0.6875,0.3125,0.0,0.0,0.125,0.0,0.75,0.25,0.0,0.0,0.03571428571428571,0.0,0.07692307692307693,0.017094017094017096,0.4358974358974359,0.4700854700854701,0.008547008547008548,0.0
2014-12-05,0.4878048780487805,0.4146341463414634,0.0,0.0975609756097561,0.04878048780487805,0.0,0.9032258064516129,0.0967741935483871,0.0,0.0,0.12903225806451613,0.0,0.09210526315789473,0.0,0.5131578947368421,0.39473684210526316,0.0,0.0
2014-12-12,0.6296296296296297,0.3333333333333333,0.0,0.037037037037037035,0.037037037037037035,0.0,0.8928571428571429,0.10714285714285714,0.0,0.0,0.10714285714285714,0.0,0.11764705882352941,0.04411764705882353,0.5294117647058824,0.3088235294117647,0.029411764705882353,0.0
2014-12-19,0.65625,0.3125,0.0,0.03125,0.09375,0.0,0.8928571428571429,0.10714285714285714,0.0,0.0,0.03571428571428571,0.0,0.1038961038961039,0.012987012987012988,0.4935064935064935,0.38961038961038963,0.0,0.0
2014-12-26,0.8421052631578947,0.15789473684210525,0.0,0.0,0.21052631578947367,0.0,0.8421052631578947,0.15789473684210525,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.47619047619047616,0.4523809523809524,0.0,0.0
2015-01-02,0.8,0.2,0.0,0.0,0.0,0.0,0.9411764705882353,0.058823529411764705,0.0,0.0,0.11764705882352941,0.0,0.0,0.03225806451612903,0.6451612903225806,0.3225806451612903,0.0,0.0
2015-01-09,0.0,0.0,0.0,0.0,0.0,0.0,0.9285714285714286,0.07142857142857142,0.0,0.0,0.10714285714285714,0.0,0.10256410256410256,0.0,0.6153846153846154,0.28205128205128205,0.0,0.0
2015-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.14285714285714285,0.0,0.0,0.03571428571428571,0.0,0.08064516129032258,0.0,0.6129032258064516,0.3064516129032258,0.0,0.0
2015-01-23,0.0,0.0,0.0,0.0,0.0,0.0,0.9166666666666666,0.08333333333333333,0.0,0.0,0.0,0.0,0.1206896551724138,0.017241379310344827,0.4482758620689655,0.41379310344827586,0.0,0.0
2015-01-30,0.0,0.0,0.0,0.0,0.0,0.0,0.8888888888888888,0.1111111111111111,0.0,0.0,0.07407407407407407,0.0,0.0851063829787234,0.0425531914893617,0.48936170212765956,0.3829787234042553,0.02127659574468085,0.0
2015-02-06,0.0,0.0,0.0,0.0,0.0,0.0,0.8928571428571429,0.10714285714285714,0.0,0.0,0.03571428571428571,0.0,0.08333333333333333,0.0,0.4583333333333333,0.4583333333333333,0.0,0.0
2015-02-13,0.0,0.0,0.0,0.0,0.0,0.0,0.9230769230769231,0.07692307692307693,0.0,0.0,0.07692307692307693,0.0,0.0875,0.05,0.5,0.3625,0.0,0.0
2015-02-20,0.0,0.0,0.0,0.0,0.0,0.0,0.8518518518518519,0.14814814814814814,0.0,0.0,0.037037037037037035,0.0,0.09090909090909091,0.0,0.5,0.4090909090909091,0.0,0.0
2015-02-27,0.0,0.0,0.0,0.0,0.0,0.0,0.6815642458100558,0.3128491620111732,0.0,0.00558659217877095,0.08379888268156424,0.0,0.24369747899159663,0.04201680672268908,0.3697478991596639,0.3445378151260504,0.0,0.0
2015-03-06,0.0,0.0,0.0,0.0,0.0,0.0,0.6513761467889908,0.3486238532110092,0.0,0.0,0.10550458715596331,0.0,0.3475177304964539,0.02127659574468085,0.3546099290780142,0.2765957446808511,0.03546099290780142,0.0
2015-03-13,0.0,0.0,0.0,0.0,0.0,0.0,0.5927835051546392,0.4020618556701031,0.0,0.005154639175257732,0.13917525773195877,0.0,0.3786407766990291,0.04854368932038835,0.44660194174757284,0.1262135922330097,0.019417475728155338,0.0
2015-03-20,0.0,0.0,0.0,0.0,0.0,0.0,0.5566502463054187,0.43842364532019706,0.0,0.0049261083743842365,0.10837438423645321,0.0,0.3235294117647059,0.0,0.39705882352941174,0.27941176470588236,0.0,0.0
2015-03-27,0.0,0.0,0.0,0.0,0.0,0.0,0.49056603773584906,0.5094339622641509,0.0,0.0,0.1179245283018868,0.0,0.33695652173913043,0.0,0.32608695652173914,0.33695652173913043,0.0,0.0
2015-04-03,0.0,0.0,0.0,0.0,0.0,0.0,0.56875,0.43125,0.0,0.0,0.05625,0.0,0.3728813559322034,0.00847457627118644,0.288135593220339,0.3305084745762712,0.01694915254237288,0.0
2015-04-10,0.0,0.0,0.0,0.0,0.0,0.0,0.6436170212765957,0.35638297872340424,0.0,0.0,0.06382978723404255,0.0,0.3225806451612903,0.0,0.3870967741935484,0.2903225806451613,0.010752688172043012,0.0
2015-04-17,0.5294117647058824,0.3333333333333333,0.0,0.13725490196078433,0.09803921568627451,0.0,0.5580357142857143,0.4419642857142857,0.0,0.0,0.10267857142857142,0.0,0.29347826086956524,0.0,0.43478260869565216,0.2717391304347826,0.021739130434782608,0.0
