Escala,T1_BMV,T2_BMV,T3_BMV,T4_BMV,NEG_BMV,POS_BMV,T1_S,T2_S,T3_S,T4_S,NEG_S,POS_S,T1_I,T2_I,T3_I,T4_I,NEG_I,POS_I
22,0.0,0.0,3.0045948589160933,0.0,0.0,3.610977852208068,0.0,3.015756462828179,0.0,0.0,0.0,4.054483156379795,0.0,0.0,17.48061887662491,21.508095334995836,0.0,0.0
23,0.0,0.0,3.0045948589160933,0.0,0.0,3.610977852208068,0.0,3.015756462828179,0.0,0.0,0.0,4.054483156379795,0.0,0.0,17.48061887662491,21.508095334995836,0.0,0.0
24,0.0,0.0,0.0,3.305399344651042,4.572917907576716,3.522979891955145,0.0,0.0,0.0,0.0,0.0,3.183273320072943,0.0,0.0,23.091519667785665,18.365784379492148,0.0,0.0
25,0.0,0.0,0.0,3.305399344651042,4.572917907576716,3.522979891955145,0.0,0.0,0.0,0.0,0.0,3.183273320072943,0.0,0.0,23.091519667785665,18.365784379492148,0.0,0.0
26,3.5953633408730106,0.0,4.16689346620404,0.0,4.45631986448931,0.0,0.0,0.0,0.0,0.0,0.0,6.421667699289765,0.0,0.0,26.09146047438774,25.157121816144414,0.0,0.0
27,0.0,0.0,0.0,5.4028960395896775,3.9488071116832897,0.0,0.0,0.0,0.0,0.0,0.0,5.387954233700824,0.0,0.0,21.15842075832455,20.820418946594287,0.0,0.0
28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.90345901083302,16.993714446025308,0.0,0.0
29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.90345901083302,16.993714446025308,0.0,0.0
30,0.0,0.0,3.8677643631898864,4.328135493184446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.410380269470713,0.0,0.0,28.954283194094195,21.10167839848488,0.0,0.0
31,0.0,0.0,3.0429870106683405,3.5914614559322264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.975961759988708,0.0,0.0,29.652644290291875,25.354019443523423,0.0,0.0
32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.357783731348778,0.0,0.0,22.739729688913076,13.14960422771497,0.0,3.4627279420606603
33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.267873179925179,0.0,0.0,20.863089141016722,14.400417556586218,0.0,2.71902578856011
34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9942911500225122,0.0,0.0,40.6455523748211,29.69759169496815,0.0,0.0
35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9942911500225122,0.0,0.0,40.6455523748211,29.69759169496815,0.0,0.0
36,0.0,0.0,0.0,0.0,3.074717426365459,0.0,0.0,0.0,0.0,0.0,0.0,3.3443998854818795,0.0,0.0,16.15413458547552,6.988744025690921,0.0,0.0
37,0.0,0.0,0.0,0.0,3.074717426365459,0.0,0.0,0.0,0.0,0.0,0.0,3.3443998854818795,0.0,0.0,16.15413458547552,6.988744025690921,0.0,0.0
38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.032302827833736,0.0,0.0,22.853711432062074,13.151412905363692,0.0,0.0
39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.015204501023007,0.0,0.0,22.217404902158894,14.211812040063686,0.0,3.8991944743712827
40,0.0,0.0,0.0,0.0,2.8620856018690493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.085843303424667,14.19163254994656,0.0,3.8339510919603854
41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.008761113399487,18.500447763401393,0.0,0.0
42,3.0901497607198674,0.0,0.0,0.0,5.298078708629514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.942421464434666,23.726576485304577,0.0,0.0
43,0.0,0.0,0.0,0.0,4.902408546898232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.116487168412675,21.466561074438346,0.0,0.0
44,3.1914742090443142,0.0,0.0,0.0,7.875555530923626,2.7787124725589414,0.0,0.0,0.0,0.0,0.0,3.9569657179414586,0.0,0.0,21.601675527198807,15.144258795090952,0.0,0.0
45,3.1914742090443142,0.0,0.0,0.0,7.875555530923626,2.7787124725589414,0.0,0.0,0.0,0.0,0.0,3.9569657179414586,0.0,0.0,21.601675527198807,15.144258795090952,0.0,0.0
46,3.0696730594525516,5.252498787789758,0.0,0.0,6.367016497030158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.508842496387928,17.45452348183455,0.0,0.0
47,3.0696730594525516,5.252498787789758,0.0,0.0,6.367016497030158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.508842496387928,17.45452348183455,0.0,0.0
48,0.0,0.0,0.0,0.0,4.446894528138165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.11005629914029,14.66710425285258,0.0,0.0
49,0.0,0.0,0.0,0.0,3.3417051413147774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.420754721218668,13.642626471347596,0.0,0.0
50,0.0,3.734684475993581,0.0,0.0,3.4875113152702526,4.160517079502476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.190165774035822,26.52977390387704,0.0,0.0
51,3.2528919416456854,3.2147358374576864,0.0,0.0,5.044450469252473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.20472093233265,21.42286692137831,0.0,0.0
52,0.0,0.0,0.0,0.0,2.8166093490417214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.539779237952324,13.97242612858838,0.0,4.164236123644681
53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.347512099850963,11.993256090163506,0.0,6.517486354504485
54,0.0,0.0,0.0,0.0,2.973885937227015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.131721267558216,11.703680638928619,0.0,0.0
